"year","date","repro_stage","squirrel_id","sex","grid","locx_feed","locy_feed","detail","food_type","locx_census","locy_census","locx_census_numeric","locx_feed_numeric","buffer_radius","midden_radius","distance_to_midden","within_territory","within_midden"
2013,2013-04-14,"mating",12445,"M","KL","9.2",5,2,"capital","I.2",4.9,9.2,9.2,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE
2013,2013-04-14,"mating",12364,"M","KL","10.4",11.9,2,"capital","J.1",11,10.1,10.4,1.73333333333333,0.333333333333333,28.4604989415154,TRUE,FALSE
2013,2013-04-02,"mating",13125,"M","KL","12.2",17.1,2,"capital","K.8",17,11.8,12.2,1.73333333333333,0.333333333333333,12.369316876853,TRUE,TRUE
2013,2013-04-02,"mating",11945,"M","KL","14.1",1.5,2,"capital","N.1",1.3,14.1,14.1,1.73333333333333,0.333333333333333,6,TRUE,TRUE
2013,2013-04-03,"mating",12007,"M","KL","3.3",12.7,2,"capital","C.0",13,3,3.3,1.73333333333333,0.333333333333333,12.7279220613579,TRUE,TRUE
2013,2013-04-05,"mating",11460,"M","KL","8.5",3.4,2,"capital","H.7",3.4,8.7,8.5,1.73333333333333,0.333333333333333,5.99999999999998,TRUE,TRUE
2013,2013-04-05,"mating",11460,"M","KL","8.7",3.4,2,"capital","H.7",3.4,8.7,8.7,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2013,2013-04-05,"mating",13039,"M","KL","7.2",3.3,2,"capital","G.0",3.5,7,7.2,1.73333333333333,0.333333333333333,8.48528137423858,TRUE,TRUE
2013,2013-04-06,"mating",12236,"M","KL","4.8",10.9,2,"capital","D.9",10.9,4.9,4.8,1.73333333333333,0.333333333333333,3.00000000000002,TRUE,TRUE
2013,2013-04-06,"mating",12364,"M","KL","10.2",12.1,2,"capital","J.1",11,10.1,10.2,1.73333333333333,0.333333333333333,33.1360830515618,TRUE,FALSE
2013,2013-04-07,"mating",13039,"M","KL","7.0",3.6,2,"capital","G.0",3.5,7,7,1.73333333333333,0.333333333333333,3,TRUE,TRUE
2013,2013-04-07,"mating",13125,"M","KL","12.3",17.2,2,"capital","K.8",17,11.8,12.3,1.73333333333333,0.333333333333333,16.1554944214035,TRUE,FALSE
2013,2013-04-07,"mating",12542,"M","KL","13.7",14.9,2,"capital","M.7",14.9,13.7,13.7,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2013,2013-04-07,"mating",11945,"M","KL","14.0",1.5,2,"capital","N.1",1.3,14.1,14,1.73333333333333,0.333333333333333,6.70820393249936,TRUE,TRUE
2013,2013-04-07,"mating",11460,"M","KL","8.7",3.4,2,"capital","H.7",3.4,8.7,8.7,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2013,2013-04-07,"mating",11266,"M","KL","7.4",10.3,2,"capital","G.1",10.5,7.1,7.4,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE
2013,2013-04-07,"mating",12705,"M","KL","8.4",12.1,2,"capital","E.0",14.6,5,8.4,1.73333333333333,0.333333333333333,126.605687076055,FALSE,FALSE
2013,2013-04-07,"mating",12363,"M","KL","7.8",14.9,2,"capital","H.0",15,8,7.8,1.73333333333333,0.333333333333333,6.70820393249937,TRUE,TRUE
2013,2013-04-08,"mating",12705,"M","KL","8.2",12.2,2,"capital","E.0",14.6,5,8.2,1.73333333333333,0.333333333333333,120,FALSE,FALSE
2013,2013-04-08,"mating",12363,"M","KL","7.9",14.8,2,"capital","H.0",15,8,7.9,1.73333333333333,0.333333333333333,6.70820393249935,TRUE,TRUE
2013,2013-04-08,"mating",12825,"M","KL","6.8",5.2,2,"capital","G.0",5,7,6.8,1.73333333333333,0.333333333333333,8.48528137423858,TRUE,TRUE
2013,2013-04-08,"mating",11460,"M","KL","8.4",3.4,2,"capital","H.7",3.4,8.7,8.4,1.73333333333333,0.333333333333333,8.99999999999997,TRUE,TRUE
2013,2013-04-08,"mating",12657,"M","KL","11.0",6.3,2,"capital","K.0",6.2,11,11,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE
2013,2013-04-08,"mating",11460,"M","KL","8.3",3.2,5,"income","H.7",3.4,8.7,8.3,1.73333333333333,0.333333333333333,13.4164078649987,TRUE,FALSE
2013,2013-04-10,"mating",12825,"M","KL","6.8",5.2,2,"capital","G.0",5,7,6.8,1.73333333333333,0.333333333333333,8.48528137423858,TRUE,TRUE
2013,2013-04-10,"mating",12678,"M","KL","2.8",10.3,2,"capital","B.6",10.5,2.6,2.8,1.73333333333333,0.333333333333333,8.48528137423855,TRUE,TRUE
2013,2013-04-10,"mating",13039,"M","KL","7.1",3.4,2,"capital","G.0",3.5,7,7.1,1.73333333333333,0.333333333333333,4.24264068711928,TRUE,TRUE
2013,2013-04-12,"mating",12705,"M","KL","4.7",14.5,2,"capital","E.0",14.6,5,4.7,1.73333333333333,0.333333333333333,9.48683298050513,TRUE,TRUE
2013,2013-04-12,"mating",12705,"M","KL","4.7",14.5,2,"capital","E.0",14.6,5,4.7,1.73333333333333,0.333333333333333,9.48683298050513,TRUE,TRUE
2013,2013-04-13,"mating",11460,"M","KL","8.7",3.4,2,"capital","H.7",3.4,8.7,8.7,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2013,2013-04-13,"mating",11460,"M","KL","8.7",3.8,2,"capital","H.7",3.4,8.7,8.7,1.73333333333333,0.333333333333333,12,TRUE,TRUE
2013,2013-04-13,"mating",12445,"M","KL","9.0",5.2,2,"capital","I.2",4.9,9.2,9,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE
2013,2013-04-14,"mating",12657,"M","KL","11.1",5.9,2,"capital","K.0",6.2,11,11.1,1.73333333333333,0.333333333333333,9.48683298050513,TRUE,TRUE
2013,2013-04-14,"mating",12542,"M","KL","13.8",15,2,"capital","M.7",14.9,13.7,13.8,1.73333333333333,0.333333333333333,4.24264068711931,TRUE,TRUE
2013,2013-04-14,"mating",12236,"M","KL","5.1",10.7,2,"capital","D.9",10.9,4.9,5.1,1.73333333333333,0.333333333333333,8.48528137423858,TRUE,TRUE
2013,2013-04-14,"mating",12565,"M","KL","-2.7",11,2,"capital","-3.0",10,-3,-2.7,1.73333333333333,0.333333333333333,31.3209195267317,TRUE,FALSE
2013,2013-04-21,"mating",10531,"M","KL","6.0",6.4,2,"capital","F.0",6.5,6,6,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE
2013,2013-03-25,"mating",12825,"M","KL","6.8",5.2,2,"capital","G.0",5,7,6.8,1.73333333333333,0.333333333333333,8.48528137423858,TRUE,TRUE
2013,2013-03-23,"mating",11983,"M","KL","10.5",18.9,2,"capital","J.7",19,10.7,10.5,1.73333333333333,0.333333333333333,6.70820393249937,TRUE,TRUE
2002,2002-04-05,"mating",5898,"M","SU","8.0",13,2,"capital","H.5",12,8.5,8,1.73333333333333,0.333333333333333,33.5410196624968,TRUE,FALSE
2002,2002-04-28,"mating",5485,"M","SU","12.5",12,2,"capital","K.3",11.8,11.3,12.5,1.73333333333333,0.333333333333333,36.4965751817893,TRUE,FALSE
2002,2002-04-28,"mating",5485,"M","SU","12.5",12,2,"capital","L.5",12,12.5,12.5,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2005,2005-03-13,"mating",6509,"M","KL","12.0",11,2,"capital","K.6",10.5,11.6,12,1.73333333333333,0.333333333333333,19.2093727122986,TRUE,FALSE
2005,2005-03-18,"mating",6770,"M","KL","3.0",6,2,"capital","-5.5",11.5,-5.5,3,1.73333333333333,0.333333333333333,303.726850969749,FALSE,FALSE
2005,2005-03-18,"mating",6770,"M","KL","3.0",6,2,"capital","-6.5",12,-6.5,3,1.73333333333333,0.333333333333333,337.083075813663,FALSE,FALSE
2005,2005-03-21,"mating",6523,"M","KL","8.0",2,2,"capital","I.1",2.6,9.1,8,1.73333333333333,0.333333333333333,37.589892258425,TRUE,FALSE
2005,2005-03-23,"mating",6523,"M","KL","7.0",2,2,"capital","I.1",2.6,9.1,7,1.73333333333333,0.333333333333333,65.5209890035246,FALSE,FALSE
2005,2005-03-24,"mating",10296,"M","SU","20.0",6,2,"capital","Q.3",7,17.3,20,1.73333333333333,0.333333333333333,86.3770802933278,FALSE,FALSE
2005,2005-03-28,"mating",6411,"M","KL","3.0",11,2,"capital","D.0",7,4,3,1.73333333333333,0.333333333333333,123.69316876853,FALSE,FALSE
2005,2005-03-29,"mating",7897,"M","KL","3.0",11,2,"capital","C.0",2.5,3,3,1.73333333333333,0.333333333333333,255,FALSE,FALSE
2005,2005-03-30,"mating",6343,"M","KL","1.0",8,2,"capital","A.0",8,1,1,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2005,2005-03-30,"mating",7950,"M","SU","19.0",7,2,"capital","T.5",7.5,20.5,19,1.73333333333333,0.333333333333333,47.4341649025257,TRUE,FALSE
2005,2005-04-01,"mating",6935,"M","KL","-5.0",12,2,"capital","-5.0",12,-5,-5,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2005,2005-04-02,"mating",6770,"M","KL","3.0",6,2,"capital","-5.5",11.5,-5.5,3,1.73333333333333,0.333333333333333,303.726850969749,FALSE,FALSE
2005,2005-04-02,"mating",6770,"M","KL","3.0",6,2,"capital","-6.5",12,-6.5,3,1.73333333333333,0.333333333333333,337.083075813663,FALSE,FALSE
2005,2005-04-03,"mating",6553,"M","KL","15.0",15,3,"income","O.0",10.5,15,15,1.73333333333333,0.333333333333333,135,FALSE,FALSE
2005,2005-04-03,"mating",6935,"M","KL","-5.0",12,2,"capital","-5.0",12,-5,-5,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2005,2005-04-06,"mating",6935,"M","KL","-5.0",11,2,"capital","-5.0",12,-5,-5,1.73333333333333,0.333333333333333,30,TRUE,FALSE
2005,2005-04-10,"mating",6232,"M","SU","4.0",9,2,"capital","D.0",9,4,4,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2005,2005-04-10,"mating",6232,"M","SU","4.0",9,2,"capital","D.0",9,4,4,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2005,2005-04-14,"mating",6935,"M","KL","-5.0",12,2,"capital","-5.0",12,-5,-5,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2005,2005-04-22,"mating",7247,"M","SU","4.0",4,2,"capital","C.4",4,3.4,4,1.73333333333333,0.333333333333333,18,TRUE,FALSE
2006,2006-03-21,"mating",7830,"M","KL","5.4",6.8,2,"capital","E.0",14.6,5,5.4,1.73333333333333,0.333333333333333,234.3074902772,FALSE,FALSE
2006,2006-03-23,"mating",6916,"M","KL","-1.8",3.5,2,"capital","H.3",6.2,8.3,-1.8,1.73333333333333,0.333333333333333,313.639920928443,FALSE,FALSE
2006,2006-03-23,"mating",6987,"M","KL","5.4",6.8,2,"capital","D.5",5.6,4.5,5.4,1.73333333333333,0.333333333333333,45,TRUE,FALSE
2006,2006-03-27,"mating",7437,"M","KL","1.3",0.5,2,"capital","A.0",15,1,1.3,1.73333333333333,0.333333333333333,435.0930934869,FALSE,FALSE
2006,2006-03-27,"mating",7437,"M","KL","1.3",0.5,2,"capital","B.3",13.7,2.3,1.3,1.73333333333333,0.333333333333333,397.13473784095,FALSE,FALSE
2006,2006-04-02,"mating",10120,"M","SU","4.1",8.7,2,"capital","D.0",9,4,4.1,1.73333333333333,0.333333333333333,9.48683298050515,TRUE,TRUE
2006,2006-04-03,"mating",7073,"M","SU","19.1",6.9,2,"capital","U.4",2.6,21.4,19.1,1.73333333333333,0.333333333333333,146.294224082839,FALSE,FALSE
2006,2006-04-09,"mating",6798,"M","SU","2.7",3.3,2,"capital","Q.0",4,17,2.7,1.73333333333333,0.333333333333333,429.513678478346,FALSE,FALSE
2006,2006-04-13,"mating",7106,"M","KL","2.5",13.5,2,"capital","L.5",0.9,12.5,2.5,1.73333333333333,0.333333333333333,482.580563222349,FALSE,FALSE
2006,2006-04-13,"mating",7390,"M","KL","10.6",10.5,2,"capital","L.0",8,12,10.6,1.73333333333333,0.333333333333333,85.9592926913664,FALSE,FALSE
2006,2006-04-19,"mating",6916,"M","KL","5.7",6.7,2,"capital","H.3",6.2,8.3,5.7,1.73333333333333,0.333333333333333,79.4292137692424,FALSE,FALSE
2006,2006-04-19,"mating",10120,"M","SU","3.9",8.8,2,"capital","D.0",9,4,3.9,1.73333333333333,0.333333333333333,6.70820393249935,TRUE,TRUE
2006,2006-04-20,"mating",8703,"M","KL","6.1",0.6,2,"capital","K.0",6.2,11,6.1,1.73333333333333,0.333333333333333,223.233062067428,FALSE,FALSE
2006,2006-04-23,"mating",6916,"M","KL","13.1",6,2,"capital","H.3",6.2,8.3,13.1,1.73333333333333,0.333333333333333,144.124945793572,FALSE,FALSE
2006,2006-04-24,"mating",7087,"M","SU","-0.1",4.9,2,"capital","B.3",3,2.3,-0.1,1.73333333333333,0.333333333333333,91.8313671900838,FALSE,FALSE
2006,2006-04-25,"mating",7083,"M","KL","8.3",14.9,2,"capital","G.0",3.5,7,8.3,1.73333333333333,0.333333333333333,344.21650163814,FALSE,FALSE
2006,2006-04-25,"mating",10120,"M","SU","3.5",8.4,2,"capital","D.0",9,4,3.5,1.73333333333333,0.333333333333333,23.43074902772,TRUE,FALSE
2006,2006-04-27,"mating",10178,"M","KL","6.4",10.2,2,"capital","D.9",10.9,4.9,6.4,1.73333333333333,0.333333333333333,49.6588360717406,TRUE,FALSE
2006,2006-04-30,"mating",6837,"M","SU","12.3",12.9,2,"capital","L.5",12,12.5,12.3,1.73333333333333,0.333333333333333,27.6586333718787,TRUE,FALSE
2008,2008-03-19,"mating",8680,"M","KL","2.4",5.5,2,"capital","B.0",7.5,2,2.4,1.73333333333333,0.333333333333333,61.1882341631134,FALSE,FALSE
2008,2008-03-20,"mating",10178,"M","KL","5.0",13,2,"capital","D.9",10.9,4.9,5,1.73333333333333,0.333333333333333,63.0713881248859,FALSE,FALSE
2008,2008-03-20,"mating",10474,"M","SU","-1.7",2.3,2,"capital","-1.7",2.3,-1.7,-1.7,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2008,2008-03-22,"mating",8680,"M","KL","0.9",8.3,2,"capital","B.0",7.5,2,0.9,1.73333333333333,0.333333333333333,40.8044115262063,TRUE,FALSE
2008,2008-03-22,"mating",10275,"M","KL","0.8",8.3,2,"capital","F.2",8,6.2,0.8,1.73333333333333,0.333333333333333,162.24980739588,FALSE,FALSE
2008,2008-03-22,"mating",10275,"M","KL","6.0",6.5,2,"capital","F.2",8,6.2,6,1.73333333333333,0.333333333333333,45.3982378512647,TRUE,FALSE
2008,2008-03-22,"mating",8597,"M","SU","8.4",7.8,2,"capital","G.0",9.3,7,8.4,1.73333333333333,0.333333333333333,61.5548535860496,FALSE,FALSE
2008,2008-03-23,"mating",8571,"M","KL","-3.0",12.5,2,"capital","-3.0",10,-3,-3,1.73333333333333,0.333333333333333,75,FALSE,FALSE
2008,2008-03-23,"mating",8703,"M","KL","10.3",6.5,2,"capital","J.3",6.5,10.3,10.3,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2008,2008-03-24,"mating",8730,"M","KL","4.1",7.2,2,"capital","D.0",7,4,4.1,1.73333333333333,0.333333333333333,6.70820393249937,TRUE,TRUE
2008,2008-03-24,"mating",10275,"M","KL","6.0",8,2,"capital","F.2",8,6.2,6,1.73333333333333,0.333333333333333,6,TRUE,TRUE
2008,2008-03-26,"mating",8603,"M","SU","10.3",9.3,2,"capital","J.1",9.2,10.1,10.3,1.73333333333333,0.333333333333333,6.70820393249942,TRUE,TRUE
2008,2008-03-27,"mating",8609,"M","KL","8.2",12.3,2,"capital","H.0",12,8,8.2,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE
2008,2008-03-27,"mating",10760,"M","KL","4.9",14.5,2,"capital","E.0",14.6,5,4.9,1.73333333333333,0.333333333333333,4.24264068711927,TRUE,TRUE
2008,2008-03-30,"mating",8703,"M","KL","10.3",6.2,2,"capital","J.3",6.5,10.3,10.3,1.73333333333333,0.333333333333333,9,TRUE,TRUE
2008,2008-03-30,"mating",10178,"M","KL","2.6",10.6,2,"capital","D.9",10.9,4.9,2.6,1.73333333333333,0.333333333333333,69.5844810284592,FALSE,FALSE
2008,2008-03-30,"mating",10274,"M","KL","-7.6",12.4,6,"income","-7.0",12,-7,-7.6,1.73333333333333,0.333333333333333,21.6333076527839,TRUE,FALSE
2008,2008-03-31,"mating",10322,"M","KL","-2.5",13,2,"capital","-3.0",12.5,-3,-2.5,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE
2008,2008-04-01,"mating",8669,"M","CH","6.3",4,2,"capital","F.2",3.9,6.2,6.3,1.73333333333333,0.333333333333333,4.24264068711928,TRUE,TRUE
2008,2008-04-01,"mating",10158,"M","CH","11.5",13.5,2,"capital","L.0",11.2,12,11.5,1.73333333333333,0.333333333333333,70.6116137756389,FALSE,FALSE
2008,2008-04-01,"mating",13685,"M","CH","20.5",7,2,"capital","M.5",7.1,13.5,20.5,1.73333333333333,0.333333333333333,210.021427478246,FALSE,FALSE
2008,2008-04-02,"mating",8362,"M","CH","15.5",11,2,"capital","O.5",11.2,15.5,15.5,1.73333333333333,0.333333333333333,5.99999999999998,TRUE,TRUE
2008,2008-04-02,"mating",10083,"M","CH","5.1",1,2,"capital","E.1",1.1,5.1,5.1,1.73333333333333,0.333333333333333,3,TRUE,TRUE
2008,2008-04-02,"mating",10157,"M","CH","20.1",0.7,2,"capital","T.0",1.3,20,20.1,1.73333333333333,0.333333333333333,18.2482875908947,TRUE,FALSE
2008,2008-04-02,"mating",13685,"M","CH","13.4",7,2,"capital","M.5",7.1,13.5,13.4,1.73333333333333,0.333333333333333,4.24264068711927,TRUE,TRUE
2008,2008-04-02,"mating",8574,"M","KL","8.8",11.6,2,"capital","H.3",11.6,8.3,8.8,1.73333333333333,0.333333333333333,15,TRUE,FALSE
2008,2008-04-02,"mating",8582,"M","KL","8.8",10.9,3,"income","H.8",10.9,8.8,8.8,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2008,2008-04-02,"mating",8703,"M","KL","10.3",6.7,2,"capital","J.3",6.5,10.3,10.3,1.73333333333333,0.333333333333333,6,TRUE,TRUE
2008,2008-04-02,"mating",10275,"M","KL","6.2",8,2,"capital","F.2",8,6.2,6.2,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2008,2008-04-02,"mating",10474,"M","SU","-1.4",2.9,2,"capital","-1.7",2.3,-1.7,-1.4,1.73333333333333,0.333333333333333,20.1246117974981,TRUE,FALSE
2008,2008-04-03,"mating",8362,"M","CH","15.5",11.3,2,"capital","O.5",11.2,15.5,15.5,1.73333333333333,0.333333333333333,3.00000000000004,TRUE,TRUE
2008,2008-04-05,"mating",8669,"M","CH","7.5",5,2,"capital","F.2",3.9,6.2,7.5,1.73333333333333,0.333333333333333,51.0881590977792,TRUE,FALSE
2008,2008-04-05,"mating",10121,"M","KL","5.0",1,3,"income","E.0",1.3,5,5,1.73333333333333,0.333333333333333,9,TRUE,TRUE
2008,2008-04-07,"mating",10642,"M","KL","2.5",5.5,2,"capital","B.4",5.5,2.4,2.5,1.73333333333333,0.333333333333333,3,TRUE,TRUE
2008,2008-04-08,"mating",10201,"M","CH","16.8",1.8,3,"income","I.0",0.1,9,16.8,1.73333333333333,0.333333333333333,239.493214935204,FALSE,FALSE
2008,2008-04-08,"mating",10161,"M","KL","7.0",20.6,2,"capital","G.1",21.3,7.1,7,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE
2008,2008-04-10,"mating",10274,"M","KL","-7.6",12.6,2,"capital","-7.0",12,-7,-7.6,1.73333333333333,0.333333333333333,25.4558441227157,TRUE,FALSE
2008,2008-04-13,"mating",10274,"M","KL","-7.3",12.5,2,"capital","-7.0",12,-7,-7.3,1.73333333333333,0.333333333333333,17.4928556845359,TRUE,FALSE
2008,2008-04-14,"mating",8703,"M","KL","10.4",6.3,2,"capital","J.3",6.5,10.3,10.4,1.73333333333333,0.333333333333333,6.70820393249937,TRUE,TRUE
2008,2008-04-15,"mating",10322,"M","KL","-2.6",13,2,"capital","-3.0",12.5,-3,-2.6,1.73333333333333,0.333333333333333,19.2093727122985,TRUE,FALSE
2008,2008-04-15,"mating",10376,"M","KL","12.1",4.1,3,"income","N.0",6,14,12.1,1.73333333333333,0.333333333333333,80.6101730552664,FALSE,FALSE
2008,2008-04-21,"mating",10325,"M","SU","11.3",13.6,3,"income","K.4",15,11.4,11.3,1.73333333333333,0.333333333333333,42.1070065428546,TRUE,FALSE
2008,2008-04-21,"mating",10358,"M","SU","5.9",11.9,3,"income","E.2",11.6,5.2,5.9,1.73333333333333,0.333333333333333,22.8473193175917,TRUE,FALSE
2008,2008-04-21,"mating",10358,"M","SU","4.8",10.7,5,"income","E.2",11.6,5.2,4.8,1.73333333333333,0.333333333333333,29.5465734053883,TRUE,FALSE
2008,2008-04-22,"mating",10322,"M","KL","-3.0",12.5,2,"capital","-3.0",12.5,-3,-3,1.73333333333333,0.333333333333333,0,TRUE,TRUE
2008,2008-04-22,"mating",8597,"M","SU","7.0",10.4,2,"capital","G.0",9.3,7,7,1.73333333333333,0.333333333333333,33,TRUE,FALSE
2008,2008-04-22,"mating",10120,"M","SU","3.4",6.7,2,"capital","D.0",9,4,3.4,1.73333333333333,0.333333333333333,71.3091859440283,FALSE,FALSE
2008,2008-04-23,"mating",10121,"M","KL","5.0",1,2,"capital","E.0",1.3,5,5,1.73333333333333,0.333333333333333,9,TRUE,TRUE
2008,2008-04-23,"mating",10120,"M","SU","3.4",6.7,2,"capital","D.0",9,4,3.4,1.73333333333333,0.333333333333333,71.3091859440283,FALSE,FALSE
2008,2008-04-24,"mating",8728,"M","KL","-5.5",12.5,2,"capital","-5.0",12,-5,-5.5,1.73333333333333,0.333333333333333,21.2132034355964,TRUE,FALSE
2008,2008-04-24,"mating",8729,"M","KL","-2.0",6.8,2,"capital","-2.0",6.7,-2,-2,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE
2008,2008-04-24,"mating",10212,"M","KL","-5.4",9,2,"capital","-5.0",9,-5,-5.4,1.73333333333333,0.333333333333333,12,TRUE,TRUE
2008,2008-04-24,"mating",8603,"M","SU","9.6",8.5,2,"capital","J.1",9.2,10.1,9.6,1.73333333333333,0.333333333333333,25.8069758011279,TRUE,FALSE
2008,2008-04-24,"mating",10115,"M","SU","13.1",5.3,3,"income","M.0",4.5,13,13.1,1.73333333333333,0.333333333333333,24.1867732448956,TRUE,FALSE
2008,2008-04-24,"mating",16199,"M","SU","7.8",1.3,2,"capital","G.5",1.2,7.5,7.8,1.73333333333333,0.333333333333333,9.48683298050513,TRUE,TRUE
2008,2008-04-26,"mating",10296,"M","SU","17.6",7,2,"capital","Q.3",7,17.3,17.6,1.73333333333333,0.333333333333333,9.00000000000002,TRUE,TRUE
2009,2009-03-25,"mating",10116,"M","SU","21.3",6.8,2,"capital","U.5",7,21.5,21.3,1.73333333333333,0.333333333333333,8.48528137423856,TRUE,TRUE
2009,2009-03-25,"mating",10116,"M","SU","21.3",6.8,2,"capital","U.5",7,21.5,21.3,1.73333333333333,0.333333333333333,8.48528137423856,TRUE,TRUE
2009,2009-03-31,"mating",10341,"M","KL","7.1",3.5,2,"capital","G.0",3.5,7,7.1,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE
2009,2009-04-01,"mating",10121,"M","KL","5.2",1,2,"capital","E.0",1.3,5,5.2,1.73333333333333,0.333333333333333,10.816653826392,TRUE,TRUE
2009,2009-04-01,"mating",10141,"M","SU","3.9",6.6,2,"capital","C.7",6.4,3.7,3.9,1.73333333333333,0.333333333333333,8.48528137423855,TRUE,TRUE
2009,2009-04-01,"mating",10141,"M","SU","3.9",6.6,2,"capital","C.7",6.4,3.7,3.9,1.73333333333333,0.333333333333333,8.48528137423855,TRUE,TRUE
2009,2009-04-04,"mating",10249,"M","CH","6.1",10.9,2,"capital","C.1",10.4,3.1,6.1,1.73333333333333,0.333333333333333,91.2414379544733,FALSE,FALSE
2009,2009-04-04,"mating",10212,"M","KL","-5.3",8.9,2,"capital","-5.0",9,-5,-5.3,1.73333333333333,0.333333333333333,9.48683298050513,TRUE,TRUE
2009,2009-04-13,"mating",10814,"M","CH","17.8",0.2,2,"capital","R.0",0,18,17.8,1.73333333333333,0.333333333333333,8.48528137423856,TRUE,TRUE
2009,2009-04-16,"mating",10178,"M","KL","2.7",10.5,2,"capital","B.6",10.5,2.6,2.7,1.73333333333333,0.333333333333333,3,TRUE,TRUE
2009,2009-04-16,"mating",11161,"M","KL","4.1",7.1,2,"capital","D.0",7,4,4.1,1.73333333333333,0.333333333333333,4.24264068711927,TRUE,TRUE
2009,2009-04-28,"mating",13656,"M","SU","3.5",12,2,"capital","B.6",10.7,2.6,3.5,1.73333333333333,0.333333333333333,47.4341649025257,TRUE,FALSE
2009,2009-04-28,"mating",13656,"M","SU","3.5",12,2,"capital","B.6",10.7,2.6,3.5,1.73333333333333,0.333333333333333,47.4341649025257,TRUE,FALSE
2009,2009-04-29,"mating",10341,"M","KL","7.0",3.6,3,"income","G.0",3.5,7,7,1.73333333333333,0.333333333333333,3,TRUE,TRUE
2009,2009-04-30,"mating",11178,"M","CH","8.8",4,2,"capital","I.0",4,9,8.8,1.73333333333333,0.333333333333333,5.99999999999998,TRUE,TRUE
2010,2010-03-30,"mating",10782,"M","KL","6.1",6.5,2,"capital","F.0",6.5,6,6.1,1.73333333333333,0.333333333333333,2.99999999999999,TRUE,TRUE
2010,2010-03-30,"mating",10784,"M","KL","7.0",3.7,2,"capital","0.5",14,0.5,7,1.73333333333333,0.333333333333333,365.384728744922,FALSE,FALSE
2010,2010-03-30,"mating",11281,"M","KL","7.0",3.6,2,"capital","G.0",3.5,7,7,1.73333333333333,0.333333333333333,3,TRUE,TRUE
2010,2010-04-04,"mating",11266,"M","KL","12.0",5.9,2,"capital","K.0",7.5,11,12,1.73333333333333,0.333333333333333,56.6038867923396,FALSE,FALSE
2010,2010-04-07,"mating",10275,"M","KL","5.8",8.2,2,"capital","F.2",8,6.2,5.8,1.73333333333333,0.333333333333333,13.4164078649987,TRUE,FALSE
2010,2010-04-07,"mating",10782,"M","KL","6.1",6.4,2,"capital","F.0",6.5,6,6.1,1.73333333333333,0.333333333333333,4.24264068711927,TRUE,TRUE
2010,2010-04-07,"mating",11266,"M","KL","12.5",1,2,"capital","K.0",7.5,11,12.5,1.73333333333333,0.333333333333333,200.124960961895,FALSE,FALSE
2010,2010-04-07,"mating",11266,"M","KL","12.8",0.7,2,"capital","K.0",7.5,11,12.8,1.73333333333333,0.333333333333333,211.026064740828,FALSE,FALSE
2010,2010-04-10,"mating",12139,"M","SU","11.5",6.3,3,"income","M.0",4.5,13,11.5,1.73333333333333,0.333333333333333,70.2922470831599,FALSE,FALSE
2010,2010-04-13,"mating",10939,"M","KL","-0.4",12.1,2,"capital","B.6",10.5,2.6,-0.4,1.73333333333333,0.333333333333333,102,FALSE,FALSE
2010,2010-04-13,"mating",11324,"M","KL","2.3",1.9,2,"capital","G.1",10.5,7.1,2.3,1.73333333333333,0.333333333333333,295.465734053883,FALSE,FALSE
2010,2010-04-15,"mating",11266,"M","KL","8.7",3.2,2,"capital","K.0",7.5,11,8.7,1.73333333333333,0.333333333333333,146.294224082839,FALSE,FALSE
2010,2010-04-24,"mating",11078,"M","SU","17.8",1.7,2,"capital","O.9",3,15.9,17.8,1.73333333333333,0.333333333333333,69.065186599328,FALSE,FALSE
2010,2010-04-27,"mating",11460,"M","KL","12.4",11,2,"capital","H.8",10.9,8.8,12.4,1.73333333333333,0.333333333333333,108.041658632215,FALSE,FALSE
2010,2010-04-29,"mating",10871,"M","KL","13.4",10.3,3,"income","K.9",9.8,11.9,13.4,1.73333333333333,0.333333333333333,47.4341649025257,TRUE,FALSE
